OBJECTID,Site_Name,State,latitude,longitude,Cluster,Temp (°F),Humidity (%),Feels Like (°F),Precip (in),Rain (in),Snow (in),Weather Code,Cloud Cover (%),Pressure MSL,Surface Press.,Wind Speed (mph),Wind Dir (°),Wind Gusts (mph),Temperature 2M Max (7d),Temperature 2M Min (7d),Temperature 2M Mean (7d),Apparent Temperature Max (7d),Apparent Temperature Min (7d),Precipitation Sum (7d),Rain Sum (7d),Snowfall Sum (7d),Wind Speed 10M Max (7d),Wind Gusts 10M Max (7d),Sunshine Duration (7d),Uv Index Max (7d),Shortwave Radiation Sum (7d),Precipitation Hours (7d),Et0 Fao Evapotranspiration (7d),Temp (°F) (z-score),Humidity (%) (z-score),Feels Like (°F) (z-score),Precip (in) (z-score),Rain (in) (z-score),Snow (in) (z-score),Weather Code (z-score),Cloud Cover (%) (z-score),Pressure MSL (z-score),Surface Press. (z-score),Wind Speed (mph) (z-score),Wind Dir (°) (z-score),Wind Gusts (mph) (z-score),Temperature 2M Max (7d) (z-score),Temperature 2M Min (7d) (z-score),Temperature 2M Mean (7d) (z-score),Apparent Temperature Max (7d) (z-score),Apparent Temperature Min (7d) (z-score),Precipitation Sum (7d) (z-score),Rain Sum (7d) (z-score),Snowfall Sum (7d) (z-score),Wind Speed 10M Max (7d) (z-score),Wind Gusts 10M Max (7d) (z-score),Sunshine Duration (7d) (z-score),Uv Index Max (7d) (z-score),Shortwave Radiation Sum (7d) (z-score),Precipitation Hours (7d) (z-score),Et0 Fao Evapotranspiration (7d) (z-score),Temp (°F) (rank),Humidity (%) (rank),Feels Like (°F) (rank),Precip (in) (rank),Rain (in) (rank),Snow (in) (rank),Weather Code (rank),Cloud Cover (%) (rank),Pressure MSL (rank),Surface Press. (rank),Wind Speed (mph) (rank),Wind Dir (°) (rank),Wind Gusts (mph) (rank),Temperature 2M Max (7d) (rank),Temperature 2M Min (7d) (rank),Temperature 2M Mean (7d) (rank),Apparent Temperature Max (7d) (rank),Apparent Temperature Min (7d) (rank),Precipitation Sum (7d) (rank),Rain Sum (7d) (rank),Snowfall Sum (7d) (rank),Wind Speed 10M Max (7d) (rank),Wind Gusts 10M Max (7d) (rank),Sunshine Duration (7d) (rank),Uv Index Max (7d) (rank),Shortwave Radiation Sum (7d) (rank),Precipitation Hours (7d) (rank),Et0 Fao Evapotranspiration (7d) (rank)
435,Yorktown Fuel Depot,va,37.21724999999999,-76.4875,1,50.4,41.0,43.8,0.0,0.0,0.0,2.0,50.0,1017.9,1016.1,7.7,210.0,10.3,50.8,33.128571428571426,41.285714285714285,43.2,25.057142857142857,0.0098571428571428,0.0098571428571428,0.0,10.814285714285717,20.485714285714288,32711.522857142856,4.121428571428572,13.671428571428573,1.2857142857142858,0.0815714285714285,-0.03492134789058544,-1.273154863731174,-0.10108105810433315,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.04875618080324411,-0.24552859302987512,0.19184972797953648,0.6628100591920526,-0.2306438360312373,0.29129828489969356,-0.6281357047704907,-0.23172618053950464,-0.34867532774282817,-0.30255247474949554,-0.3326667642902658,-0.41504769496040134,-0.5344106179046904,-0.3882398730355146,-0.26270765697318604,-0.24230736492502092,-0.21992573373199975,0.8459537753471964,0.14031512498511153,0.5646622194126208,-0.3446292087020081,0.04707906903800965,436,728,434,6,2,5,398,492,372,184,424,336,586,491,521,513,515,532,497,399,133,423,472,150,293,194,438,359
741,Def Gen Supply Center,va,37.421,-77.44675,1,50.4,44.0,45.5,0.0,0.0,0.0,1.0,47.0,1017.2,1012.8,4.7,197.0,7.8,53.0,32.9,41.971428571428575,45.94285714285714,26.12857142857143,0.0057142857142857,0.0057142857142857,0.0,8.214285714285714,16.97142857142857,34193.13,4.071428571428571,14.212857142857144,1.5714285714285714,0.0829999999999999,-0.03492134789058544,-1.0983665252249284,-0.024580790022562325,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.22496272896935435,-0.31990019969203065,0.06415653261998647,0.5942630596767778,-0.8329590300616817,0.13667057291527737,-0.9139420288918876,-0.10083720131454865,-0.36150124086177415,-0.2622133686635417,-0.19266696793071686,-0.36328848866664487,-0.5822105442616449,-0.4411440370280361,-0.26270765697318604,-1.0244164197025958,-0.84422309439763,1.139581371968755,0.0964057477653777,0.7540957211944467,-0.21093124826394097,0.08469484804248874,436,699,415,6,2,5,503,513,448,248,633,425,674,458,526,487,454,512,523,430,133,754,718,64,310,122,402,347
309,Whiteman Air Force Base,mo,38.734307692307695,-93.5706153846154,1,50.3,50.0,39.7,0.0,0.0,0.0,0.0,3.0,1015.1,984.2,17.0,8.0,23.7,57.4,37.3,47.1,50.94285714285714,30.857142857142858,0.0,0.0,0.0,11.257142857142856,24.057142857142857,32974.102857142854,3.8,12.801428571428572,0.0,0.0902857142857142,-0.040100467880118014,-0.7487898482124367,-0.2855817046544858,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.4106837640703116,-0.3189230534587051,0.000189063877744256,1.6365332654631402,-2.1113784705504655,0.9037861925201957,0.1609407571353629,-0.11460241332206315,0.03948952893765233,0.06254099418304447,-0.13485785822353324,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,-0.10909098746290768,0.4145228035298189,0.8979923570269572,-0.14195944285603102,0.2602690727500035,-0.9462700306733105,0.2765353209653379,438,631,480,6,2,5,600,701,555,553,41,814,150,386,416,392,397,417,617,526,133,364,181,135,449,360,617,283
858,NG Volkstone,wv,39.458,-79.665,1,50.1,68.0,45.5,0.0,0.0,0.0,0.0,0.0,1012.4,966.5,7.2,185.0,16.6,44.5,24.457142857142856,33.114285714285714,39.32857142857143,17.285714285714285,0.0497142857142857,0.0292857142857142,0.1435714285714285,8.557142857142857,15.2,29597.00285714286,3.45,12.098571428571429,4.0,0.0474285714285714,-0.0504587078591828,0.2999401828250383,-0.024580790022562325,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.485055370732467,-0.8114539498455972,-0.3674721153405409,-0.331029701702978,-0.0060626996857221895,0.09209623201542914,-0.6065446210473325,-0.8352584066928431,-0.7832601556071086,-0.5302706435269211,-0.7904744712777813,-0.07454236088432903,-0.14013758672575652,0.949863559996603,-0.9212811597319266,-1.1589095688794924,0.22871254062539925,-0.4493250833941631,0.014355397613702081,0.9255014154596302,-0.8519380491690635,439,332,415,6,2,5,600,755,695,677,463,479,324,608,693,659,571,677,294,264,52,737,777,382,610,462,131,651
420,Naval Weapons Station Yorktown,va,37.24235714285714,-76.5442857142857,1,50.0,41.0,43.8,0.0,0.0,0.0,2.0,50.0,1017.9,1012.8,6.6,208.0,10.1,50.68571428571429,32.971428571428575,41.07142857142857,42.85714285714285,24.82857142857143,0.0107142857142857,0.0107142857142857,0.0,11.071428571428571,20.385714285714283,32706.385714285712,4.121428571428572,13.678571428571429,1.2857142857142858,0.0815714285714285,-0.05563782784871538,-1.273154863731174,-0.10108105810433315,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.04875618080324411,-0.24552859302987512,0.19184972797953648,0.5942630596767778,-0.451492740509067,0.2675094061328603,-0.6510002107002026,-0.2385256080317097,-0.3574931430121032,-0.3151584454013561,-0.3501667388352101,-0.426089658969736,-0.5245209779687682,-0.37729418393361297,-0.26270765697318604,-0.1649559199470199,-0.23769029277533157,0.8449356870382161,0.14031512498511153,0.5671613421274203,-0.3446292087020081,0.04707906903800965,440,728,434,6,2,5,398,492,372,248,519,347,593,495,524,516,522,537,484,387,133,391,479,153,293,193,438,359
767,Joint Base Langley-Eustis,va,37.120375,-76.46346875,1,49.8,42.0,42.7,0.0,0.0,0.0,2.0,51.0,1018.0,1016.8,8.9,205.0,12.1,49.72857142857144,33.57142857142857,41.385714285714286,42.5,25.357142857142858,0.0224285714285714,0.0224285714285714,0.0,10.957142857142856,19.11428571428572,32127.152857142857,4.171428571428572,13.575714285714286,1.0,0.0811428571428571,-0.06599606782778053,-1.2148920842290922,-0.15058123156900807,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.04875618080324411,-0.22073805747582328,0.2100916130309067,0.6773503318165031,0.010282241580940476,0.2318260879826104,-0.4223551514030852,-0.2954708132789302,-0.3238251210748702,-0.2966696884452939,-0.3683958789861925,-0.4005551171981495,-0.38936256551117115,-0.22770309954096468,-0.26270765697318604,-0.19933433993724334,-0.4635539720405374,0.7301422665643418,0.18422450220484457,0.531173975034303,-0.47832716914007534,0.03579433533666629,442,721,444,6,2,5,398,485,364,168,346,365,479,517,507,511,529,524,415,307,133,406,569,203,278,216,467,368
803,Camp Navajo,az,35.19775,-111.83908333333336,1,49.7,35.0,39.8,0.0,0.0,0.0,1.0,39.0,1015.3,786.6,12.0,213.0,21.3,48.271428571428565,29.47142857142857,38.34285714285714,38.971428571428575,21.642857142857142,0.0624285714285714,0.0348571428571428,0.1771428571428571,13.814285714285711,22.214285714285715,28632.447142857145,4.164285714285714,13.0,1.5714285714285714,0.0784285714285714,-0.07117518781731273,-1.6227315407436658,-0.2810816888849701,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.22496272896935435,-0.5182244841244453,-0.2824392833559854,-4.104322179824683,0.6326746087457329,0.32698160304994345,0.629412121363655,-0.38216351380455144,-0.5538899376459645,-0.47567447170171284,-0.548499783677904,-0.5799870323498385,0.07215396483184333,-0.06899060756339892,1.233400113218395,0.6601261598183321,0.08714735830272051,0.03755513593906559,0.17795173403059622,0.32974468422143816,-0.21093124826394097,-0.03567564477184543,443,765,479,6,2,5,503,538,543,819,214,307,205,537,605,554,577,603,247,236,46,145,320,452,281,324,402,390
417,Cheatham Annex,va,37.28425,-76.626,1,49.6,41.0,43.2,0.0,0.0,0.0,2.0,51.0,1017.9,1013.0,7.0,202.0,10.5,51.07142857142857,31.785714285714285,40.457142857142856,43.65714285714286,24.37142857142857,0.0085714285714285,0.0085714285714285,0.0,10.37142857142857,18.75714285714286,32437.86571428572,4.121428571428571,13.775714285714288,1.2857142857142858,0.0792857142857142,-0.07635430780684531,-1.273154863731174,-0.12808115272142845,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.04875618080324411,-0.22073805747582328,0.19184972797953648,0.5984174232837651,-0.37118404797167437,0.1961427698323605,-0.6052711988407791,-0.21557754024551654,-0.42402756731663604,-0.35129556127002276,-0.3093334648970077,-0.44817358698840554,-0.5492450778085731,-0.40465840668836645,-0.26270765697318604,-0.3755237423871363,-0.52699882576672,0.7917199053615875,0.14031512498511076,0.6011494110486987,-0.3446292087020081,-0.013106177369159073,445,728,439,6,2,5,398,485,372,243,476,390,573,483,541,526,500,547,504,408,133,509,592,174,295,183,438,384
602,General Wayne A Downing Peoria IAP,il,40.66525,-89.70774999999998,1,49.5,52.0,39.5,0.0,0.0,0.0,0.0,2.0,1012.9,989.9,15.3,339.0,23.9,52.31428571428571,32.41428571428572,41.57142857142857,44.68571428571429,25.357142857142858,0.0,0.0,0.0,10.014285714285714,18.75714285714286,34593.78142857143,3.621428571428571,13.18,0.0,0.0761428571428571,-0.08153342779637789,-0.6322642892082727,-0.29458173619351774,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.4354742996243635,-0.7202445245887669,0.11858842667685131,1.295221322179222,1.8256809653604387,0.9266506984499073,-0.1416337662677819,-0.38875630623953417,-0.2857445138803483,-0.2568335412621766,-0.4005551171981495,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,-0.48295630485658286,-0.52699882576672,1.218983200328978,-0.29877864721222125,0.3927225766343933,-0.9462700306733105,-0.09586089117901415,446,591,483,6,2,5,600,712,669,501,106,28,143,463,533,506,474,524,617,526,133,571,592,40,542,291,617,409
597,McLaughlin ANGB,wv,38.3735,-81.5885,1,49.3,71.0,46.1,0.0,0.0,0.0,0.0,0.0,1013.5,980.8,4.5,189.0,11.6,49.68571428571429,29.214285714285715,37.471428571428575,45.4,23.25714285714286,0.0882857142857142,0.0882857142857142,0.0,6.042857142857143,13.2,27908.56428571429,3.7142857142857135,11.271428571428572,0.7142857142857143,0.0522857142857142,-0.09189166777544304,0.4747285213312841,0.002419304594533282,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.485055370732467,-0.6107932142805663,-0.0704351174410241,-0.873113376330378,0.04151505784794433,-0.4795164162273645,-0.29802059858850777,-0.5683190899047788,-0.5269387523526119,-0.22037526096021104,-0.502003161533912,0.3704914362321485,0.6132906797884365,-0.26270765697318604,-1.6776063995168333,-1.514200749746111,-0.10590528445855575,-0.21723266094700272,-0.27504301276011583,-0.6120251295781425,-0.7240444005538327,447,291,406,6,2,5,600,755,643,594,646,454,510,518,611,565,461,561,179,110,133,817,806,503,490,556,497,622
918,Fort Tuthill Recreation Annex,az,35.1395,-111.695,1,49.3,38.0,39.5,0.0,0.0,0.0,1.0,45.0,1015.1,789.2,12.2,221.0,23.0,48.457142857142856,29.65714285714285,38.5,39.2,22.1,0.0775714285714285,0.0501428571428571,0.1928571428571428,14.571428571428571,22.24285714285714,28680.717142857146,4.142857142857143,12.865714285714288,2.2857142857142856,0.0791428571428571,-0.09189166777544304,-1.44794320223742,-0.29458173619351774,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.22496272896935435,-0.3694812708001343,-0.3189230534587051,-4.050315452933861,0.6728289550144291,0.42213711811727644,0.8237604217662047,-0.3711144441297172,-0.5434688832368212,-0.4664300932236818,-0.5368331339812749,-0.557903104331169,0.24687093703312685,0.12620751475383768,1.3661193508966805,0.8878831922535605,0.09222294660081441,0.04712137227725621,0.15913342950785425,0.28276117718320265,0.12331365283122696,-0.016867755269605884,447,744,483,6,2,5,503,521,555,818,205,265,159,534,602,552,573,589,206,192,41,120,315,450,292,346,301,385
95,Fort Gregg-Adams,va,37.26648,-77.33572,1,49.2,51.0,44.0,0.0,0.0,0.0,3.0,87.0,1018.0,1012.2,4.8,202.0,9.8,52.91428571428571,31.6,40.871428571428574,46.5,25.17142857142857,0.0074285714285714,0.0074285714285714,0.0,8.157142857142857,16.342857142857145,33851.62857142857,4.064285714285714,14.015714285714283,1.5714285714285714,0.0781428571428571,-0.09707078776497524,-0.6905270687103547,-0.09208102656530119,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.671721222470043,0.2100916130309067,0.581799968855821,-0.8128818569273336,0.1961427698323605,-0.68529696959477,-0.10593677193370296,-0.4344486217257796,-0.32692401800975895,-0.16422950929518346,-0.409526712955734,-0.5624312643898015,-0.419252658824234,-0.26270765697318604,-1.0416056296977072,-0.9558860369557097,1.071901998122806,0.09013297959113013,0.6851199342659705,-0.21093124826394097,-0.043198800572741974,449,606,432,6,2,5,7,369,364,262,627,390,601,460,550,520,443,530,509,419,133,759,740,87,311,148,402,394
147,Lake City Army Ammunition Plant,mo,39.0952,-94.2588,1,49.1,49.0,38.5,0.0,0.0,0.0,0.0,6.0,1016.1,988.6,16.0,6.0,24.2,58.0,36.75714285714286,46.75714285714286,51.4,30.52857142857143,0.0,0.0,0.0,10.471428571428572,22.042857142857144,33339.49,3.857142857142857,13.1,0.0,0.0881428571428571,-0.10224990775450782,-0.8070526277145186,-0.339581893888677,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.336312157408156,-0.13650420294504442,0.09158506323144155,1.4357615341196588,-2.1351673493172987,0.960947457344475,0.19663775146944185,-0.14506395697955968,0.019319975894675625,0.08587429357630257,-0.1507306814869519,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,-0.3454426248956907,0.056693828514153305,0.9704054451460297,-0.09177729746205,0.3647324022286354,-0.9462700306733105,0.2201116524586189,450,656,495,6,2,5,600,655,510,510,70,819,136,373,430,398,392,426,617,526,133,486,336,109,428,306,617,308
43,NG State Military Reservation Camp Pendleton,va,36.8175,-75.981,1,49.0,43.0,42.3,0.0,0.0,0.0,0.0,8.0,1019.4,1018.9,7.5,157.0,11.2,44.34285714285714,33.58571428571428,39.0,38.51428571428572,24.485714285714288,0.0224285714285714,0.0224285714285714,0.0,13.3,21.12857142857143,32273.692857142854,4.257142857142857,13.528571428571428,1.7142857142857142,0.0625714285714285,-0.1074290277440404,-1.1566293047270102,-0.16858129464707203,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.2867310863000523,0.46547800375002746,0.7209711496898593,-0.27079818229993363,-0.3391070024213878,-0.5252454280867881,-0.6158938338491151,-0.3230235015049362,-0.437016161702674,-0.571833083071162,-0.442652604983738,-0.38936256551117115,-0.22770309954096468,-0.26270765697318604,0.5054232698623295,-0.10572499702487242,0.7591838301234555,0.2594977202958155,0.5146797651166242,-0.1440822680449074,-0.45321079172157563,451,708,448,6,2,5,600,641,258,99,442,566,531,610,506,546,586,544,415,307,133,176,422,189,244,229,384,533
259,Joint Systems Manufacturing Center - Lima,oh,40.699250000000006,-84.138,1,48.8,73.0,40.6,0.0,0.0,0.0,0.0,1.0,1008.7,977.0,14.7,208.0,25.1,41.285714285714285,25.6,32.51428571428572,35.028571428571425,18.1,0.0,0.0,0.0,9.7,16.4,29893.942857142854,3.878571428571429,12.114285714285714,0.0,0.0477142857142857,-0.11778726772310555,0.591254080335448,-0.24508156272884254,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.460264835178415,-1.4864036967461292,-0.14936802597376214,1.1747582833731327,0.2675094061328603,1.0638377340281782,-0.7977785192656122,-0.7711288410981129,-0.8185568734323175,-0.7497494909447561,-0.7511374744945263,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,-0.5774969598296964,-0.9457348603595213,0.2875606495597736,-0.07295899293930688,0.01985346758626146,-0.9462700306733105,-0.8444148933681671,454,264,469,6,2,5,600,737,786,627,128,347,120,648,678,668,641,662,617,526,133,620,735,353,407,458,617,648
6,NG Sandson AASF,va,37.493,-77.31325000000001,1,48.7,48.0,42.5,0.0,0.0,0.0,3.0,85.0,1017.9,1012.1,6.7,195.0,9.2,51.785714285714285,31.97142857142857,40.85714285714285,45.3,25.25714285714286,0.004,0.004,0.0,8.77142857142857,17.54285714285714,33252.3,4.1,14.221428571428572,0.5714285714285714,0.0801428571428571,-0.12296638771263776,-0.8653154072166005,-0.15958126310804005,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,0.12745036736286613,0.6221401513619392,0.19184972797953648,0.5797227870523274,-0.43141556737471876,0.1128816941484441,-0.7538904873839054,-0.1730811184192321,-0.41360651290749234,-0.32776441605321704,-0.22547942020248635,-0.40538597645223334,-0.6019898241334882,-0.4630354152318381,-0.26270765697318604,-0.8568216222502586,-0.7427113284357393,0.9531259724647206,0.12149682046236802,0.757094668452206,-0.6788741097971761,0.009463290033530202,455,669,447,6,2,5,7,380,372,264,513,431,638,475,537,521,463,527,538,451,133,721,693,112,301,120,505,375
218,NG Rio Rancho TS,nm,35.3735,-106.6535,1,48.6,28.0,41.4,0.0,0.0,0.0,0.0,0.0,1016.3,828.2,4.1,119.0,10.1,57.8,37.71428571428572,48.04285714285714,48.471428571428575,31.914285714285715,0.1422857142857143,0.1242857142857143,0.1259999999999999,15.071428571428571,20.542857142857144,32969.22714285714,4.678571428571429,14.327142857142857,2.4285714285714284,0.1147142857142857,-0.12814550770217034,-2.0305709972582395,-0.20908143657271527,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.485055370732467,-0.10002043284232472,-3.24021454957154,-0.9534220688677707,-0.7910956989912197,-0.6510002107002026,0.18473875335808207,-0.09135544579397287,0.09495579980583804,-0.06360465566175738,-0.08378877468036026,0.9935387521952189,1.0730096220682843,0.8014593215017928,1.0382887797107863,-0.2097745571358107,0.8970260791074497,0.6295910425764242,0.7940816846312428,0.19016263305026052,0.9197651419419491,456,796,456,6,2,5,600,755,505,805,671,634,593,376,406,379,429,395,89,78,59,110,465,137,158,110,283,136
533,NAVOBSSTA Flagstaff AZ,az,35.19325,-111.74091666666668,1,48.5,36.0,38.4,0.0,0.0,0.0,1.0,46.0,1015.1,778.4,12.4,228.0,22.4,47.18571428571429,29.985714285714284,37.65714285714286,37.91428571428571,21.514285714285712,0.0624285714285714,0.0348571428571428,0.1771428571428571,13.585714285714284,22.214285714285715,28526.341428571428,4.164285714285714,12.881428571428572,1.5714285714285714,0.0777142857142857,-0.13332462769170292,-1.5644687612415837,-0.344081909658193,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.22496272896935435,-0.34469073524608246,-0.3189230534587051,-4.2746510877111215,0.7129833012831256,0.5053981938011929,0.7551669039770693,-0.446758074980503,-0.5250316331283361,-0.5160135777876662,-0.6024580385248138,-0.5861981371050893,0.07215396483184333,-0.06899060756339892,1.233400113218395,0.5913693198378862,0.08714735830272051,0.016526912618375942,0.17795173403059622,0.2882592471557614,-0.21093124826394097,-0.05448353427408533,457,758,497,6,2,5,503,517,555,823,201,216,178,559,591,562,594,608,247,236,46,163,320,462,281,344,402,400
747,Fort Leavenworth,ks,39.361,-94.91836363636364,1,48.5,53.0,38.0,0.0,0.0,0.0,0.0,5.0,1017.6,985.3,16.6,359.0,26.6,58.32857142857143,36.457142857142856,46.54285714285714,52.54285714285714,30.228571428571428,0.0,0.0,0.0,9.7,19.81428571428572,34358.44714285714,3.9357142857142855,13.335714285714284,0.0,0.0868571428571428,-0.13332462769170292,-0.5740015097061908,-0.36208197273625664,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.3611026929622079,0.13712407282544659,0.02303806371616681,1.5562245729257478,2.063569753028771,1.2353215285010162,0.21618610550953268,-0.16189796794817657,0.006714005242814666,0.1442075420594478,-0.16522325924920375,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,-0.5774969598296964,-0.339202058737221,1.1723442238296593,-0.022776847545326655,0.4472034518170286,-0.9462700306733105,0.18625745135458627,457,578,503,6,2,5,600,672,410,546,52,3,93,364,435,402,369,435,617,526,133,620,519,55,368,269,617,314
625,Forbes Field ANG,ks,38.949375,-95.68225,1,48.3,48.0,35.8,0.0,0.0,0.0,0.0,3.0,1017.8,979.9,20.4,9.0,31.8,58.75714285714286,37.58571428571429,47.471428571428575,52.142857142857146,30.314285714285717,0.0,0.0,0.0,12.185714285714283,22.785714285714285,34419.485714285714,4.035714285714286,13.605714285714283,0.0,0.0957142857142857,-0.14368286767076807,-0.8653154072166005,-0.4610823196656071,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.4106837640703116,0.17360784292816628,-0.0891297536724618,2.319157152030977,-2.099484031167049,1.8297986826735213,0.24168395860530342,-0.09857002192338028,0.06133987806754396,0.12379090509034733,-0.16108252274570306,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,0.17023367495765399,0.18865912426461118,1.1844409588624178,0.06504190689413981,0.5416702904364613,-0.9462700306733105,0.4194752811823639,460,669,535,6,2,5,600,701,385,603,14,812,32,355,412,384,374,432,617,526,133,260,269,50,318,211,617,231
210,Radford Army Ammunition Plant,va,37.19146666666666,-80.53826666666666,1,48.2,76.0,46.1,0.0,0.0,0.0,0.0,0.0,1015.0,953.1,2.8,256.0,13.2,49.271428571428565,28.214285714285715,37.3,44.22857142857144,20.97142857142857,0.02,0.02,0.0,8.614285714285714,17.7,29890.257142857143,3.685714285714286,12.585714285714284,1.8571428571428568,0.0604285714285714,-0.14886198766030026,0.7660424188416939,0.002419304594533282,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.485055370732467,-0.3371649385100753,-0.64581447700862,-1.2144253196142965,0.8384424965368584,-0.29660036878967067,-0.32266852324775336,-0.6244324598001677,-0.5370235288741007,-0.28016684065543435,-0.6124228016272592,-0.4173832119962825,-0.2587158853296841,-0.26270765697318604,-0.9040919497368152,-0.7147955927962191,0.2868302080032755,-0.24232373364399226,0.1847955667630484,-0.07723328782587394,-0.5096344602282946,461,213,406,6,2,5,600,755,565,708,743,130,442,526,638,571,481,624,434,331,133,734,680,355,505,397,363,548
827,NG JFHQ-Kansas,ks,39.02025,-95.68425,1,48.2,51.0,37.7,0.0,0.0,0.0,0.0,4.0,1018.1,981.8,16.3,9.0,28.4,59.35714285714285,37.65714285714286,47.67142857142857,52.81428571428571,30.9,0.0,0.0,0.0,10.62857142857143,21.77142857142857,34372.590000000004,4.05,13.641428571428571,0.0,0.0952857142857142,-0.14886198766030026,-0.6905270687103547,-0.3755820200448043,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.3858932285162597,0.2283334980822769,-0.04966329940609278,1.4959930535227033,-2.099484031167049,1.4411020818684215,0.27738095293938153,-0.09456192407370977,0.07310545067594683,0.1580616885741949,-0.13278748997178308,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,-0.2981722974091337,0.008475739682254282,1.1751470809650622,0.07758744324263497,0.5541659040104612,-0.9462700306733105,0.40819054748101796,461,606,507,6,2,5,600,684,359,578,59,812,70,338,410,383,366,414,617,526,133,457,363,54,315,205,617,236
931,NG Hiller Readiness Center,pa,40.01125,-79.91,1,48.2,69.0,40.8,0.0,0.0,0.0,0.0,1.0,1011.9,971.6,12.5,198.0,26.6,43.385714285714286,25.12857142857143,32.785714285714285,36.58571428571429,17.785714285714285,0.0044285714285714,0.0011428571428571,0.0235714285714285,9.785714285714286,15.7,29370.52,3.6714285714285713,11.45,0.2857142857142857,0.049,-0.14886198766030026,0.35820296232712023,-0.23608153118981087,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.460264835178415,-0.9026633751024274,-0.2615358433623907,0.7330604744174737,0.14856501229869398,1.2353215285010162,-0.672839039096336,-0.797582286905939,-0.802589310606628,-0.6702704398864701,-0.7663201750073616,-0.5970450041655276,-0.49952104557150906,-0.06362880045575846,-0.5517131448370287,-1.0700867736628377,0.18382775632920634,-0.2548692699924878,-0.2125649448901211,-0.8125720702352434,-0.8105606922641346,461,324,464,6,2,5,600,737,715,651,188,416,93,630,684,664,622,667,535,498,105,605,762,403,516,538,569,642
444,Glenview,il,42.0915,-87.837,1,48.1,50.0,39.3,0.0,0.0,0.0,0.0,9.0,1011.9,987.5,11.6,319.0,21.3,44.25714285714286,30.585714285714285,36.385714285714286,37.08571428571429,23.62857142857143,0.0,0.0,0.0,8.242857142857144,17.585714285714285,33875.92142857143,3.321428571428572,12.194285714285714,0.0,0.0555714285714285,-0.15404110764983284,-0.7487898482124367,-0.30358176773254975,-0.05743455520946168,-0.034857808718787506,-0.05103689408508195,-0.40116927713546463,-1.2619405507460004,-0.9026633751024274,0.06873606339301663,0.5523659162083403,1.587792177692106,0.629412121363655,-0.620993404468269,-0.49136361119110267,-0.5908090036553718,-0.6447496436750939,-0.4840599700187432,-0.6481414771677897,-0.5141152977073766,-0.26270765697318604,-1.0158218147050395,-0.7350979459885971,1.0767164007074037,-0.5622349105306195,0.04784364199201937,-0.9462700306733105,-0.6375281088435281,464,631,486,6,2,5,600,636,715,522,236,61,205,611,571,602,613,556,617,526,133,752,684,86,661,442,617,592
