OBJECTID,Site_Name,State,latitude,longitude,Operational_Status,Reporting_Component,Is_Joint_Base,timezone,current_time,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_snowfall,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m
887,1SG Robert L Kuhn USARC,ks,38.8605,-99.279,act,usar,no,America/Chicago,2026-02-10T11:30,44.8,39.0,31.9,1.0,0.0,0.0,0.0,0.0,2.0,56.0,1021.1,948.7,18.7,6.0,26.6
888,NNSY Scott Center,va,36.81,-76.3125,act,usn,no,America/New_York,2026-02-10T12:30,52.4,49.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1018.3,1018.1,7.1,200.0,11.9
889,Paradise Creek North,va,36.80425,-76.30525,act,usn,no,America/New_York,2026-02-10T12:30,52.2,50.0,46.9,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1018.3,1017.7,7.1,198.0,11.9
891,NAVRESCEN Schenectady,ny,42.8575,-73.931,act,usn,no,America/New_York,2026-02-10T12:30,23.0,50.0,15.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.5,1003.0,3.6,112.0,5.4
892,Outdoor Recreation Ctr,ny,43.0305,-73.896,act,usn,no,America/New_York,2026-02-10T12:30,21.9,47.0,14.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.6,999.5,1.9,111.0,3.4
895,Racon Hill,wa,48.3235,-122.6645,act,usn,no,America/Los_Angeles,2026-02-10T09:30,44.0,87.0,40.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.8,1009.6,1.8,173.0,7.6
896,NOLF Harold,fl,30.678000000000004,-86.88300000000001,act,usn,no,America/Chicago,2026-02-10T11:30,65.3,82.0,66.7,1.0,0.0,0.0,0.0,0.0,3.0,91.0,1022.2,1017.1,4.3,223.0,13.9
897,DLA - DRMS,fl,30.198500000000003,-81.7085,act,usn,no,America/New_York,2026-02-10T12:30,72.5,33.0,70.1,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1023.1,1022.2,6.5,236.0,11.9
898,Riverine Range,ms,30.388166666666663,-89.65266666666668,act,usn,no,America/Chicago,2026-02-10T11:30,72.1,56.0,72.5,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1021.9,1020.7,7.3,218.0,10.5
899,NRC-MCRC Tallahassee,fl,30.42975,-84.338,act,usnr,no,America/New_York,2026-02-10T12:30,70.6,59.0,71.5,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1022.9,1020.4,6.8,212.0,11.9
900,Lake Allatoona Area,ga,34.09275,-84.723,act,usn,no,America/New_York,2026-02-10T12:30,67.4,62.0,66.9,1.0,0.0,0.0,0.0,0.0,2.0,56.0,1019.8,987.1,7.4,250.0,13.4
901,Tillie Fowler Park,fl,30.2365,-81.703125,act,usn,no,America/New_York,2026-02-10T12:30,72.4,35.0,70.2,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1023.0,1021.2,6.6,235.0,12.1
902,Cecil Field NADEP,fl,30.228583333333333,-81.88212499999999,act,usn,no,America/New_York,2026-02-10T12:30,72.5,30.0,69.4,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1023.0,1020.0,6.9,241.0,12.5
903,Dixie Valley,nv,39.70828571428571,-118.0528021978022,act,usn,no,America/Los_Angeles,2026-02-10T09:30,46.2,29.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1014.5,895.7,1.2,158.0,6.5
905,Santa Rosa Parcel A,gu,13.53925,144.91474999999997,act,usn,no,Pacific/Guam,2026-02-11T03:30,79.6,83.0,83.1,0.0,0.0,0.0,0.0,0.0,2.0,56.0,1012.5,986.9,16.2,84.0,21.5
906,TR SI Saddlebunch Keys,fl,24.643,-81.59675,act,usn,no,America/New_York,2026-02-10T12:30,67.9,70.0,67.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1023.9,12.7,98.0,17.2
907,NAVRESCEN W Palm Beach,fl,26.69325,-80.093,act,usnr,no,America/New_York,2026-02-10T12:30,74.3,55.0,76.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1024.7,1024.2,6.7,105.0,7.6
908,King Ranch,tx,27.527,-98.10975,act,usn,no,America/Chicago,2026-02-10T11:30,75.3,62.0,73.7,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1016.8,1010.9,13.1,188.0,19.7
909,NAVRESCEN Puerto Rico,pr,18.41075,-66.1115,act,usnr,no,America/Puerto_Rico,2026-02-10T13:30,73.1,71.0,75.3,1.0,0.0,0.0,0.0,0.0,3.0,90.0,1020.3,1017.5,6.1,17.0,14.8
910,Galveston TX MCRC,tx,29.33475,-94.76775,act,usmcr,no,America/Chicago,2026-02-10T11:30,66.3,98.0,68.5,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1019.7,1019.2,8.6,170.0,12.3
911,MARFORRES HQTRS,la,29.950000000000003,-90.03575000000001,act,usmcr,no,America/Chicago,2026-02-10T11:30,72.5,61.0,73.7,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1021.5,1021.3,7.5,207.0,10.7
912,"Des Moines, IA",ia,41.74025,-93.76725,act,usmcr,no,America/Chicago,2026-02-10T11:30,38.3,79.0,28.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1019.0,986.3,14.6,341.0,23.5
913,Martinez Lake,az,32.9865,-114.475,act,usmc,no,America/Phoenix,2026-02-10T10:30,69.4,22.0,62.6,1.0,0.0,0.0,0.0,0.0,2.0,55.0,1012.9,1005.9,6.1,172.0,13.2
914,Juniper Butte Range,id,42.2998,-115.3368,act,usaf,no,America/Boise,2026-02-10T10:30,36.4,39.0,25.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1019.7,844.6,11.4,125.0,19.7
917,Patriot Golf Course,ma,42.5035,-71.268,act,usaf,no,America/New_York,2026-02-10T12:30,31.7,55.0,25.1,1.0,0.0,0.0,0.0,0.0,1.0,48.0,1017.7,1012.6,3.4,217.0,6.5
918,Fort Tuthill Recreation Annex,az,35.1395,-111.695,act,usaf,no,America/Phoenix,2026-02-10T10:30,49.3,38.0,39.5,1.0,0.0,0.0,0.0,0.0,1.0,45.0,1015.1,789.2,12.2,221.0,23.0
919,Laughlin Recreation Annex,tx,29.47475,-101.0335,act,usaf,no,America/Chicago,2026-02-10T11:30,68.0,68.0,66.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.0,976.6,10.4,96.0,12.1
920,Eglin AFB Site 4 Okaloosa Island,fl,30.393500000000003,-86.55125000000001,act,usaf,no,America/Chicago,2026-02-10T11:30,67.2,86.0,70.2,1.0,0.0,0.0,0.0,0.0,2.0,68.0,1022.4,1022.2,3.9,190.0,10.5
921,PFC S C Aviles Salinas,pr,17.981250000000003,-66.29575,act,usar,no,America/Puerto_Rico,2026-02-10T13:30,79.5,57.0,76.5,1.0,0.0,0.0,0.0,0.0,3.0,90.0,1018.8,1017.3,18.2,21.0,27.5
960,NG TS Waco LTA,mt,46.01240000000001,-107.80249999999998,act,armyNationalGuard,no,America/Denver,2026-02-10T10:30,37.1,76.0,27.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.0,915.1,12.5,267.0,20.8
961,USAR Keystone Ord Outdoor Tng,pa,41.552375,-80.23775,act,usar,no,America/New_York,2026-02-10T12:30,41.8,60.0,31.2,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1008.9,962.8,15.6,189.0,35.3
962,Ft Nathaniel Greene USARC,ri,41.38275,-71.485,act,usar,no,America/New_York,2026-02-10T12:30,32.2,80.0,24.8,1.0,0.0,0.0,0.0,0.0,3.0,92.0,1018.4,1016.7,7.7,234.0,13.2
963,NG Wilder,id,43.67325,-116.968,act,armyNationalGuard,no,America/Boise,2026-02-10T10:30,29.1,92.0,23.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1022.8,932.9,3.2,8.0,3.1
964,Wilson USARC,nc,35.76525,-77.96375,act,usar,no,America/New_York,2026-02-10T12:30,57.7,43.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1018.2,1012.4,4.6,241.0,12.8
965,NG Worcester Skyline Drive,ma,42.2805,-71.77825,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,31.5,58.0,24.4,1.0,0.0,0.0,0.0,0.0,2.0,53.0,1017.1,987.9,5.0,212.0,11.0
966,Butte USARC,mt,45.92475,-112.511,act,usar,no,America/Denver,2026-02-10T10:30,28.1,49.0,20.8,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1026.5,831.0,2.9,58.0,7.6
967,Dodge City USARC GTA,ks,37.7255,-100.0345,act,usar,no,America/Chicago,2026-02-10T11:30,44.3,38.0,30.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.2,930.0,20.2,10.0,29.1
968,NG JFHQ Augusta ME,me,44.35225,-69.7955,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,27.4,34.0,19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.4,1005.8,2.5,297.0,5.6
969,NG PRARNG MMS Boatshop,pr,18.23175,-65.62124999999999,act,armyNationalGuard,no,America/Puerto_Rico,2026-02-10T13:30,75.2,68.0,76.2,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1020.0,1019.5,9.4,18.0,27.7
970,Charles County USARC,md,38.586,-76.954,act,usar,no,America/New_York,2026-02-10T12:30,44.7,46.0,38.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.5,1010.1,2.9,141.0,3.4
971,Constitution Island,ny,41.40625,-73.95325,act,usa,no,America/New_York,2026-02-10T12:30,30.7,51.0,22.6,1.0,0.0,0.0,0.0,0.0,2.0,63.0,1017.1,1016.6,5.9,143.0,9.6
972,NG Lathrop,ca,37.85425,-121.26725,act,armyNationalGuard,no,America/Los_Angeles,2026-02-10T09:30,53.0,87.0,48.8,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1009.9,1009.1,9.7,161.0,16.1
973,Bristol County USARC,ma,41.89775,-71.07625,act,usar,no,America/New_York,2026-02-10T12:30,31.9,61.0,23.9,1.0,0.0,0.0,0.0,0.0,2.0,52.0,1018.0,1016.9,6.3,228.0,11.0
974,Fairchild Recreation Annex,wa,47.52025,-117.69075,act,usaf,no,America/Los_Angeles,2026-02-10T09:30,37.6,85.0,31.4,1.0,0.0,0.0,0.0,0.0,1.0,29.0,1022.5,932.9,6.2,128.0,14.8
976,Tonopah Auxiliary Airfield Annex 2,nv,37.88375,-116.7655,act,usaf,no,America/Los_Angeles,2026-02-10T09:30,44.6,43.0,37.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.9,834.5,6.1,172.0,14.3
977,Keesler Training Annex No 1,ms,30.40825,-88.95649999999999,act,usaf,no,America/Chicago,2026-02-10T11:30,62.1,98.0,64.2,1.0,0.0,0.0,0.0,0.0,3.0,83.0,1022.1,1021.3,4.7,175.0,11.2
979,Tinker Aerospace Addition,ok,35.40075,-97.3925,act,usaf,no,America/Chicago,2026-02-10T11:30,53.9,56.0,44.1,1.0,0.0,0.0,0.0,0.0,2.0,59.0,1014.8,969.0,18.0,332.0,25.9
980,General Mitchell IAP Guard East,wi,42.944,-87.8825,act,airNationalGuard,no,America/Chicago,2026-02-10T11:30,41.9,75.0,33.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1012.0,987.1,12.1,309.0,24.2
981,Fort Wayne IAP-3 8785 Acres,in,40.9815,-85.17949999999999,act,airNationalGuard,no,America/Indiana/Indianapolis,2026-02-10T12:30,46.8,80.0,40.4,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1008.8,979.2,10.7,260.0,22.8
982,Fort Wayne IAP-2 1877 Acres,in,40.98625,-85.176,act,airNationalGuard,no,America/Indiana/Indianapolis,2026-02-10T12:30,46.8,80.0,40.5,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1008.8,979.7,10.7,260.0,22.8
983,Sioux Gateway Airport ANG-CE Site 2,ia,42.3925,-96.36925,act,airNationalGuard,no,America/Chicago,2026-02-10T11:30,39.5,68.0,28.9,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1022.4,981.6,15.3,331.0,20.4
985,Tonopah AFS Z164,nv,38.09925,-117.215,act,usaf,no,America/Los_Angeles,2026-02-10T09:30,40.6,50.0,29.6,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1015.1,800.3,14.4,126.0,22.4
989,NUWC Fishers Island NY,ny,41.25575,-72.006,act,usn,no,America/New_York,2026-02-10T12:30,30.4,47.0,20.6,1.0,0.0,0.0,0.0,0.0,3.0,98.0,1018.5,1016.3,9.4,234.0,11.0
991,Grand Forks AFB,nd,47.96284615384615,-97.37346153846154,act,usaf,no,America/Chicago,2026-02-10T11:30,25.9,84.0,16.8,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1022.2,987.7,9.2,328.0,18.8
992,Potrero Hills Storage Annex,ca,38.202875,-121.933625,semi,usaf,no,America/Los_Angeles,2026-02-10T09:30,49.0,86.0,44.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1010.2,1004.8,7.0,59.0,8.9
219,Rivanna Station,va,38.1565,-78.41475,act,usa,no,America/New_York,2026-02-10T12:30,48.1,32.0,43.7,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1015.6,998.0,0.8,146.0,3.4
220,Riverbank AAP,ca,37.714,-120.9195,clsd,usa,no,America/Los_Angeles,2026-02-10T09:30,53.5,87.0,50.6,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1009.8,1004.6,6.8,189.0,19.0
221,NG Rochester NGA and OMS 2,mn,43.996500000000005,-92.43175,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,34.5,82.0,24.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.8,979.7,14.7,312.0,25.1
222,NG Rosemount NG Armory,mn,44.74775,-93.1275,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,33.1,78.0,21.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1018.9,982.0,17.0,320.0,25.7
223,Runkle Stagefield AL,al,31.33925,-86.09175,act,usa,no,America/Chicago,2026-02-10T11:30,66.8,78.0,66.3,1.0,0.0,0.0,0.0,0.0,3.0,94.0,1022.3,1015.8,8.9,227.0,13.9
225,NG Saint George/FMS 5B,ut,37.034,-113.547,act,armyNationalGuard,no,America/Denver,2026-02-10T10:30,53.5,36.0,48.2,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.5,920.6,1.8,14.0,8.9
227,Savanna Depot Act,il,42.2128,-90.30020000000002,clsd,usa,no,America/Chicago,2026-02-10T11:30,42.2,72.0,33.8,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.9,991.5,11.5,324.0,20.1
229,Scranton Army Ammunition Plant,pa,41.40475,-75.6665,act,usa,no,America/New_York,2026-02-10T12:30,28.5,66.0,21.6,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.0,985.2,3.4,191.0,8.5
230,NG Sea Girt  NJ NGTC,nj,40.12325,-74.0355,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,33.0,70.0,26.8,1.0,0.0,0.0,0.0,0.0,3.0,96.0,1018.9,1018.6,3.3,242.0,6.5
232,NG Shelbyville,in,39.5785,-85.8115,act,armyNationalGuard,no,America/Indiana/Indianapolis,2026-02-10T12:30,51.6,88.0,45.2,1.0,0.0,0.0,0.0,0.0,2.0,50.0,1011.2,982.4,13.9,232.0,25.7
233,Shell Basefield AL,al,31.36375,-85.85,act,usa,no,America/Chicago,2026-02-10T11:30,66.5,77.0,65.3,1.0,0.0,0.0,0.0,0.0,3.0,98.0,1022.2,1007.9,9.9,231.0,13.9
234,Sierra Army Depot,ca,40.21045454545455,-120.13772727272726,act,usa,no,America/Los_Angeles,2026-02-10T09:30,44.1,40.0,35.2,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1013.6,875.2,8.7,113.0,14.5
237,Skelly Stagefield AL,al,31.28725,-86.131,act,usa,no,America/Chicago,2026-02-10T11:30,65.4,81.0,64.9,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1022.3,1015.1,8.7,228.0,13.9
238,NG Camp Beauregard,la,31.3755,-92.3945,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,70.1,73.0,69.8,1.0,0.0,0.0,0.0,0.0,3.0,96.0,1020.2,1015.2,9.8,210.0,17.7
239,Combat Capabilities Development Command Soldier Center,ma,42.2895,-71.36275,act,usa,no,America/New_York,2026-02-10T12:30,32.1,57.0,24.9,1.0,0.0,0.0,0.0,0.0,2.0,50.0,1017.6,1010.9,5.1,218.0,9.4
240,NG Sparta Armory,il,38.154,-89.72887499999999,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,69.3,65.0,68.3,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1011.6,995.2,8.8,263.0,19.0
241,NG Spring City Readiness Center,pa,40.19025,-75.5555,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,32.5,63.0,25.4,1.0,0.0,0.0,0.0,0.0,3.0,90.0,1017.3,1009.1,4.6,151.0,10.1
242,NG Springfield (TS Cp Lincoln),il,39.82525,-89.66874999999999,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,53.5,53.0,45.2,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1012.2,992.8,13.4,327.0,19.9
243,NG St Cloud AASF,mn,45.53975,-94.05525,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,30.0,78.0,17.2,1.0,0.0,0.0,0.0,0.0,3.0,86.0,1019.7,981.2,18.7,315.0,29.3
244,NG St Cloud NG Armory,mn,45.565,-94.176,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,29.8,78.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,77.0,1019.8,980.3,16.3,316.0,27.7
245,Stinson 5AB Stagefield AL,al,31.359250000000003,-86.0135,act,usa,no,America/Chicago,2026-02-10T11:30,65.7,79.0,64.7,1.0,0.0,0.0,0.0,0.0,3.0,98.0,1022.2,1009.5,9.5,227.0,14.1
247,Tac X Stagefield AL,al,31.12175,-85.97875,act,usa,no,America/Chicago,2026-02-10T11:30,65.8,82.0,66.5,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1022.3,1017.5,6.5,218.0,11.6
248,Tobyhanna Army Depot,pa,41.196666666666665,-75.42666666666666,act,usa,no,America/New_York,2026-02-10T12:30,30.5,72.0,22.7,1.0,0.0,0.0,0.0,0.0,3.0,90.0,1014.4,939.7,6.6,192.0,17.2
250,Toth Stagefield AL,al,31.23,-85.55924999999999,act,usa,no,America/Chicago,2026-02-10T11:30,66.9,76.0,66.0,1.0,0.0,0.0,0.0,0.0,3.0,97.0,1022.3,1010.7,9.1,232.0,13.9
251,Tripler Army Medical Center,hi,21.360416666666666,-157.887,act,usa,no,Pacific/Honolulu,2026-02-10T07:30,73.4,79.0,73.0,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1020.7,1004.8,15.6,66.0,32.0
252,NG Los Alamitos JFTB,ca,33.7918,-118.052,act,armyNationalGuard,no,America/Los_Angeles,2026-02-10T09:30,62.2,76.0,61.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.1,1013.3,5.9,171.0,9.4
254,NG TS Camp Johnson,vt,44.501000000000005,-73.16625,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,23.4,62.0,14.9,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1016.6,1004.3,5.9,171.0,12.3
255,NG TS Mark Twain Natl Forest Wapp,mo,36.89483333333334,-90.28666666666668,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,63.0,85.0,61.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,1012.6,995.6,11.5,212.0,27.5
258,NG TS Keaukaha Mil Res,hi,19.709625000000003,-155.042375,act,armyNationalGuard,no,Pacific/Honolulu,2026-02-10T07:30,61.2,86.0,61.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1024.1,1022.0,5.2,290.0,10.7
259,Joint Systems Manufacturing Center - Lima,oh,40.699250000000006,-84.138,act,usa,no,America/New_York,2026-02-10T12:30,48.8,73.0,40.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.7,977.0,14.7,208.0,25.1
260,Adelphi Laboratory Center,md,39.031,-76.964,act,usa,no,America/New_York,2026-02-10T12:30,37.0,64.0,30.9,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.2,1007.6,3.3,118.0,6.0
261,USA Field Station Kunia,hi,21.475500000000004,-158.0535,act,usa,no,Pacific/Honolulu,2026-02-10T07:30,71.0,82.0,71.4,1.0,0.0,0.0,0.0,0.0,3.0,93.0,1021.1,992.1,12.5,79.0,50.3
262,Joliet USARC/JTA,il,41.42325,-88.14408333333334,act,usar,no,America/Chicago,2026-02-10T11:30,47.1,62.0,38.4,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1012.1,989.9,13.1,333.0,20.4
263,USMCB Camp Pendleton,ca,33.21275,-117.398,act,usar,no,America/Los_Angeles,2026-02-10T09:30,62.3,86.0,61.7,1.0,0.0,0.0,0.0,0.0,3.0,90.0,1014.4,1013.8,7.6,194.0,10.5
265,NG VTS Catoosa,ga,34.9435,-85.05675,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,66.2,60.0,63.1,1.0,0.0,0.0,0.0,0.0,3.0,92.0,1018.4,978.1,8.8,207.0,16.6
267,NG VTS Smyrna,tn,36.01353846153846,-86.50307692307692,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,70.0,66.0,67.7,1.0,0.0,0.0,0.0,0.0,1.0,38.0,1015.9,997.0,13.4,211.0,25.9
268,W Silver Spring Complex,wi,43.122,-87.97825,act,usar,no,America/Chicago,2026-02-10T11:30,40.6,75.0,32.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1012.0,986.6,11.6,308.0,24.4
272,NG West Camp,sd,44.073,-103.30675,act,armyNationalGuard,no,America/Denver,2026-02-10T10:30,40.2,42.0,33.9,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1025.8,893.9,1.9,45.0,8.7
273,West Point Military Reservation,ny,41.37079411764706,-74.00358823529412,act,usa,no,America/New_York,2026-02-10T12:30,26.5,60.0,18.1,1.0,0.0,0.0,0.0,0.0,3.0,97.0,1017.1,971.8,6.1,147.0,11.0
274,NG Westminster Training Site,vt,43.08625,-72.45025,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,32.0,35.0,23.6,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.6,999.4,5.4,180.0,6.0
468,Saufley Field,fl,30.4694,-87.34239999999998,act,usn,no,America/Chicago,2026-02-10T11:30,70.6,70.0,72.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,1022.3,1019.7,8.9,212.0,13.4
469,Naval Air Station Meridian,ms,32.54206666666667,-88.57066666666667,act,usn,no,America/Chicago,2026-02-10T11:30,66.6,72.0,65.0,1.0,0.0,0.0,0.0,0.0,1.0,48.0,1020.3,1011.3,9.5,214.0,18.8
470,Northside Mid-South,tn,35.345125,-89.8605,act,usn,no,America/Chicago,2026-02-10T11:30,65.6,85.0,62.6,1.0,0.0,0.0,0.0,0.0,3.0,88.0,1015.4,1004.3,16.0,213.0,27.3
471,Naval Logistics Support Annex Orlando,fl,28.584875,-81.198375,act,usn,no,America/New_York,2026-02-10T12:30,77.0,23.0,74.3,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1024.4,1021.4,5.3,255.0,6.5
472,NAS Kingsville TX,tx,27.50025,-97.81175,act,usn,no,America/Chicago,2026-02-10T11:30,77.8,57.0,76.2,1.0,0.0,0.0,0.0,0.0,2.0,77.0,1016.8,1015.2,15.2,181.0,19.9
473,Trumbo Point Annex,fl,24.56475,-81.7925,act,usn,no,America/New_York,2026-02-10T12:30,75.7,58.0,75.6,1.0,0.0,0.0,0.0,0.0,1.0,26.0,1023.7,1023.6,12.5,101.0,17.2
474,NAS Pensacola FL,fl,30.358533333333337,-87.29153333333332,act,usn,no,America/Chicago,2026-02-10T11:30,69.6,78.0,72.6,1.0,0.0,0.0,0.0,0.0,1.0,34.0,1022.4,1020.6,6.7,201.0,11.6
475,ALF Orange,tx,27.89557142857143,-98.04071428571427,act,usn,no,America/Chicago,2026-02-10T11:30,72.5,67.0,71.7,1.0,0.0,0.0,0.0,0.0,2.0,76.0,1017.2,1008.9,10.8,175.0,19.9
476,Yankee Target Range,tx,28.24233333333333,-98.724,act,usn,no,America/Chicago,2026-02-10T11:30,72.4,60.0,68.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.8,1007.5,15.4,164.0,20.6
477,Woolmarket (De Soto),ms,30.5418,-88.97240000000001,act,usn,no,America/Chicago,2026-02-10T11:30,70.8,57.0,70.9,1.0,0.0,0.0,0.0,0.0,1.0,38.0,1021.9,1019.8,7.6,201.0,9.6
478,Truman Annex,fl,24.551888888888893,-81.80772222222221,act,usn,no,America/New_York,2026-02-10T12:30,75.7,58.0,75.6,1.0,0.0,0.0,0.0,0.0,1.0,26.0,1023.7,1023.7,12.5,101.0,17.2
479,CBC Gulfport MS,ms,30.3772,-89.11959999999999,act,usn,no,America/Chicago,2026-02-10T11:30,62.2,99.0,65.3,1.0,0.0,0.0,0.0,0.0,45.0,69.0,1022.1,1021.1,4.9,164.0,10.3
480,Barin Field,al,30.387615384615387,-87.63253846153846,act,usn,no,America/Chicago,2026-02-10T11:30,68.9,70.0,70.2,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1022.5,1020.8,7.6,208.0,10.5
481,NOLF Spencer,fl,30.6266,-87.13799999999999,act,usn,no,America/Chicago,2026-02-10T11:30,68.8,77.0,69.8,1.0,0.0,0.0,0.0,0.0,2.0,51.0,1022.2,1017.2,6.8,188.0,12.1
482,NOLF Choctaw,fl,30.5076,-86.95360000000001,act,usn,no,America/Chicago,2026-02-10T11:30,67.4,80.0,68.7,1.0,0.0,0.0,0.0,0.0,1.0,48.0,1022.3,1018.4,5.7,219.0,11.9
483,Naval Air Station Corpus Christi,tx,27.672976744186048,-97.3485,act,usn,no,America/Chicago,2026-02-10T11:30,77.0,63.0,74.6,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1017.5,1016.8,19.0,177.0,28.6
484,Naval Support Activity Panama City,fl,30.17125,-85.753375,act,usn,no,America/Chicago,2026-02-10T11:30,69.3,74.0,70.3,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1022.5,1022.5,10.6,187.0,14.3
485,NAVSUPPFAC Beaufort SC,sc,32.38999999999999,-80.6825,act,usn,no,America/New_York,2026-02-10T12:30,69.6,54.0,68.8,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1021.3,1020.4,7.7,244.0,15.4
486,FLC Fuel Depot Heckscher,fl,30.39799999999999,-81.62724999999998,act,usn,no,America/New_York,2026-02-10T12:30,72.2,28.0,68.2,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1022.9,1022.5,7.7,244.0,13.0
487,NOLF Silverhill,al,30.56525,-87.806375,act,usn,no,America/Chicago,2026-02-10T11:30,67.8,76.0,69.1,1.0,0.0,0.0,0.0,0.0,1.0,28.0,1022.5,1018.3,9.0,226.0,10.5
488,NOLF Brewton,al,31.0504,-87.064,act,usn,no,America/Chicago,2026-02-10T11:30,67.8,76.0,67.5,1.0,0.0,0.0,0.0,0.0,2.0,71.0,1022.1,1019.1,9.1,220.0,14.3
489,NOLF Summerdale,al,30.505525,-87.64484999999999,act,usn,no,America/Chicago,2026-02-10T11:30,68.9,71.0,69.2,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1022.4,1017.9,9.4,213.0,13.2
