OBJECTID,Site_Name,State,latitude,longitude,Operational_Status,Reporting_Component,Is_Joint_Base,timezone,current_time,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_snowfall,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m,daily_temperature_2m_max_7day_avg,daily_temperature_2m_min_7day_avg,daily_temperature_2m_mean_7day_avg,daily_apparent_temperature_max_7day_avg,daily_apparent_temperature_min_7day_avg,daily_precipitation_sum_7day_avg,daily_rain_sum_7day_avg,daily_snowfall_sum_7day_avg,daily_wind_speed_10m_max_7day_avg,daily_wind_gusts_10m_max_7day_avg,daily_sunshine_duration_7day_avg,daily_uv_index_max_7day_avg,daily_shortwave_radiation_sum_7day_avg,daily_precipitation_hours_7day_avg,daily_et0_fao_evapotranspiration_7day_avg,Cluster
201,NG Williamstown,wv,39.35425,-81.44200000000001,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,47.5,74.0,41.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.7,981.4,9.5,199.0,23.0,46.94285714285714,26.457142857142856,35.114285714285714,41.385714285714286,20.014285714285712,0.0,0.0,0.0,7.1000000000000005,15.671428571428573,29760.53,3.7357142857142853,12.122857142857143,0.0,0.054142857142857145,1
202,Parks Reserve Forces Tng Area,ca,37.72877777777777,-121.88833333333332,act,usar,no,America/Los_Angeles,2026-02-10T09:15,48.1,74.0,44.5,1.0,0.0,0.0,0.0,0.0,3.0,96.0,1008.5,989.7,3.0,48.0,2.9,58.48571428571428,46.07142857142857,51.142857142857146,54.385714285714286,41.82857142857143,0.17442857142857143,0.161,0.0,11.12857142857143,19.599999999999998,23884.265714285713,3.314285714285714,9.622857142857143,7.285714285714286,0.060142857142857144,0
204,Pine Bluff Arsenal,ar,34.3425,-92.100375,act,usa,no,America/Chicago,2026-02-10T11:15,68.1,73.0,64.7,1.0,0.0,0.0,0.0,0.0,3.0,94.0,1015.6,1005.0,15.2,229.0,29.1,63.300000000000004,48.18571428571429,55.142857142857146,61.785714285714285,43.385714285714286,0.586857142857143,0.5542857142857144,0.0,12.457142857142857,25.485714285714288,18842.71,3.357142857142857,8.705714285714285,6.142857142857143,0.06,0
205,Pohakuloa Training Area,hi,19.767166666666665,-155.6266666666667,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,57.6,62.0,53.9,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1021.5,839.8,5.4,120.0,8.7,64.78571428571429,55.42857142857143,59.2,63.17142857142857,54.128571428571426,0.11685714285714285,0.03885714285714286,0.0,7.814285714285715,14.642857142857142,23230.772857142856,6.564285714285714,12.114285714285714,5.571428571428571,0.08542857142857142,0
206,Presidio of Monterey,ca,36.602,-121.9155,act,usa,no,America/Los_Angeles,2026-02-10T09:15,57.0,80.0,56.1,1.0,0.0,0.0,0.0,0.0,3.0,93.0,1008.6,989.3,2.9,270.0,17.0,59.0,47.642857142857146,52.25714285714286,54.57142857142857,42.44285714285714,0.16914285714285712,0.16071428571428573,0.0,13.285714285714286,23.214285714285715,28763.148571428574,3.6785714285714284,11.802857142857144,5.0,0.072,0
207,NG Thunderbird Youth Academy,ok,36.2955,-95.2885,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,72.3,51.0,66.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1011.9,990.0,15.7,228.0,23.0,64.02857142857142,46.128571428571426,54.32857142857143,58.94285714285714,38.628571428571426,0.09671428571428571,0.08385714285714285,0.0,15.614285714285714,30.642857142857142,26183.510000000002,3.5642857142857145,11.450000000000001,2.7142857142857144,0.09757142857142857,0
208,Pueblo Chemical Depot,co,38.31271428571428,-104.31542857142855,act,usa,no,America/Denver,2026-02-10T10:15,42.7,45.0,35.2,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1022.8,860.6,5.7,116.0,5.8,57.714285714285715,36.55714285714286,46.699999999999996,50.0,29.028571428571432,0.0,0.0,0.0,11.62857142857143,15.685714285714285,34476.52714285714,4.435714285714286,14.5,0.0,0.11257142857142857,1
209,NG RW Shepherd Hope Hull,al,32.289,-86.39425,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,65.1,72.0,63.3,1.0,0.0,0.0,0.0,0.0,2.0,60.0,1021.6,1012.7,8.5,217.0,14.8,67.32857142857144,49.199999999999996,58.028571428571425,64.98571428571428,44.94285714285714,0.067,0.05171428571428571,0.0,11.0,22.02857142857143,25206.11142857143,4.378571428571429,11.70142857142857,1.5714285714285714,0.08985714285714286,0
210,Radford Army Ammunition Plant,va,37.19146666666666,-80.53826666666666,act,usa,no,America/New_York,2026-02-10T12:15,48.2,76.0,46.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,953.1,2.8,256.0,13.2,49.271428571428565,28.214285714285715,37.300000000000004,44.228571428571435,20.97142857142857,0.02,0.02,0.0,8.614285714285714,17.7,29890.257142857143,3.685714285714286,12.585714285714285,1.8571428571428572,0.06042857142857143,1
211,NG Raleigh,nc,35.80775,-78.71137499999999,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,57.5,55.0,53.9,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1017.7,1001.9,6.6,242.0,14.8,55.01428571428572,35.05714285714286,45.1,49.042857142857144,28.957142857142856,0.08157142857142856,0.08157142857142856,0.0,9.114285714285714,18.557142857142857,25315.518571428573,3.5214285714285714,10.732857142857142,4.285714285714286,0.07328571428571429,1
212,NG Camp Ravenna Joint Military Training Center,oh,41.20966666666667,-81.09866666666667,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,42.1,63.0,32.7,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1009.1,966.7,13.3,202.0,32.2,36.042857142857144,21.414285714285715,28.042857142857144,29.599999999999998,13.842857142857143,0.002428571428571429,0.0015714285714285713,0.005857142857142858,8.8,20.17142857142857,28286.84857142857,3.5500000000000003,11.037142857142857,0.42857142857142855,0.03785714285714286,1
213,Red River Army Depot,tx,33.4386,-94.3496,act,usa,no,America/Chicago,2026-02-10T11:15,71.4,74.0,70.1,1.0,0.0,0.0,0.0,0.0,1.0,37.0,1015.9,1002.2,15.0,210.0,25.9,68.17142857142856,53.17142857142857,59.58571428571429,66.55714285714285,50.25714285714286,0.42357142857142854,0.3172857142857143,0.0,11.442857142857141,24.8,23288.59571428571,3.8642857142857143,10.18142857142857,5.857142857142857,0.07957142857142858,0
214,Redstone Arsenal,al,34.65942857142857,-86.65035714285713,act,usa,no,America/Chicago,2026-02-10T11:15,66.5,79.0,65.1,1.0,0.0,0.0,0.0,0.0,3.0,97.0,1018.3,995.9,12.1,210.0,22.4,58.785714285714285,44.05714285714286,51.01428571428572,55.942857142857136,39.4,0.326,0.3232857142857143,0.0,10.242857142857144,24.314285714285713,21534.139999999996,3.357142857142857,9.927142857142856,6.428571428571429,0.061285714285714284,0
215,Fort Detrick Forest Glen Annex,md,39.009,-77.054625,act,usa,no,America/New_York,2026-02-10T12:15,38.6,60.0,32.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.4,1004.4,3.5,125.0,7.2,44.07142857142857,29.357142857142858,35.771428571428565,37.371428571428574,20.82857142857143,0.0,0.0,0.0,9.114285714285714,19.814285714285713,32060.51714285714,3.892857142857143,13.60142857142857,0.0,0.06371428571428571,1
216,Fort Detrick Glen Haven Annex,md,39.033875,-77.041625,act,usa,no,America/New_York,2026-02-10T12:15,38.3,63.0,32.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.4,1003.2,3.5,135.0,7.8,43.34285714285714,28.97142857142857,35.2,36.32857142857143,20.285714285714285,0.0,0.0,0.0,9.571428571428571,19.885714285714283,32007.88,3.892857142857143,13.558571428571428,0.0,0.06328571428571429,1
217,NG Rickenbacker,oh,39.806,-82.9525,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,42.1,69.0,33.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.7,984.0,11.8,190.0,24.6,43.81428571428571,27.7,34.68571428571429,37.55714285714286,20.5,0.0,0.0,0.0,8.985714285714286,15.285714285714286,29921.205714285716,3.757142857142857,12.35142857142857,0.0,0.05228571428571428,1
218,NG Rio Rancho TS,nm,35.3735,-106.6535,act,armyNationalGuard,no,America/Denver,2026-02-10T10:15,48.6,28.0,41.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.3,828.2,4.1,119.0,10.1,57.800000000000004,37.714285714285715,48.042857142857144,48.471428571428575,31.914285714285715,0.1422857142857143,0.1242857142857143,0.12599999999999997,15.071428571428571,20.542857142857144,32969.22714285714,4.678571428571429,14.327142857142857,2.4285714285714284,0.11471428571428573,1
276,White Sands Missile Range,nm,33.07150000000001,-106.45942647058824,act,usa,no,America/Denver,2026-02-10T10:30,58.5,49.0,55.8,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1015.7,882.5,2.3,197.0,3.6,65.88571428571429,46.114285714285714,55.57142857142857,59.81428571428571,40.957142857142856,0.004,0.001142857142857143,0.0,12.328571428571427,14.87142857142857,34745.584285714285,5.557142857142857,16.014285714285712,0.42857142857142855,0.125,1
277,Yuma Proving Ground,az,33.01275,-114.15682499999998,act,usa,no,America/Phoenix,2026-02-10T10:30,71.2,21.0,62.3,1.0,0.0,0.0,0.0,0.0,3.0,81.0,1013.2,954.3,11.1,140.0,14.5,71.28571428571429,55.24285714285714,62.31428571428571,64.72857142857143,49.114285714285714,0.004,0.0,0.0,13.0,19.74285714285714,32438.057142857146,4.8428571428571425,14.715714285714286,0.5714285714285714,0.1637142857142857,0
279,NG MTA Camp Butner,nc,36.18659999999999,-78.78320000000001,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,59.3,38.0,54.8,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1017.5,999.4,5.6,230.0,13.9,54.957142857142856,32.542857142857144,43.07142857142857,48.614285714285714,25.542857142857144,0.04214285714285714,0.04214285714285714,0.0,9.442857142857141,18.985714285714288,26814.010000000002,3.5928571428571425,11.348571428571429,3.7142857142857144,0.07371428571428572,1
280,NG Springfield AVCRAD (New),mo,37.25375,-93.39175,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,68.8,59.0,65.4,1.0,0.0,0.0,0.0,0.0,2.0,53.0,1011.9,968.0,11.8,292.0,20.8,59.31428571428571,40.9,49.114285714285714,53.08571428571429,32.785714285714285,0.005571428571428572,0.005571428571428572,0.0,13.728571428571428,29.814285714285713,29417.045714285716,3.392857142857143,11.232857142857142,0.7142857142857143,0.09571428571428571,0
281,Muscatatuck Urban Training Center,in,39.0536,-85.52720000000001,act,armyNationalGuard,no,America/Indiana/Indianapolis,2026-02-10T12:30,58.7,70.0,53.1,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1011.9,983.9,13.8,234.0,31.1,49.457142857142856,31.442857142857143,39.114285714285714,43.357142857142854,24.485714285714288,0.0005714285714285715,0.0005714285714285715,0.0,9.1,20.357142857142858,31726.52571428571,3.6999999999999997,12.415714285714285,0.14285714285714285,0.061142857142857145,1
282,NG Cambridge Springs Readiness Center and FMS 5,pa,41.79325,-80.049,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,41.6,60.0,31.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1008.3,960.5,14.0,186.0,33.6,31.885714285714283,12.857142857142858,24.17142857142857,24.47142857142857,4.6571428571428575,0.020999999999999998,0.0051428571428571435,0.11214285714285714,11.585714285714285,22.457142857142856,28211.755714285715,3.3857142857142857,9.938571428571427,3.2857142857142856,0.030285714285714284,1
285,NG Jackson County AFRC,wv,38.89725,-81.83737500000001,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,45.5,74.0,41.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.1,990.3,5.6,175.0,11.4,47.44285714285714,27.985714285714288,36.300000000000004,42.771428571428565,21.24285714285714,0.0,0.0,0.0,6.357142857142857,14.357142857142858,29674.065714285713,3.7285714285714286,12.01142857142857,0.0,0.053142857142857144,1
286,NG Elkins AFRC,wv,38.9555,-79.979,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,56.0,29.0,48.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.2,938.9,8.9,217.0,20.4,44.98571428571428,23.957142857142856,32.957142857142856,38.642857142857146,16.428571428571427,0.05871428571428571,0.03857142857142857,0.1407142857142857,8.942857142857143,15.214285714285714,29480.739999999998,3.585714285714286,11.59142857142857,3.5714285714285716,0.05128571428571428,1
287,NG Muskogee AFRC,ok,35.66074999999999,-95.37275,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,74.2,50.0,68.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1012.2,991.5,17.9,218.0,29.1,65.85714285714286,47.785714285714285,55.614285714285714,60.51428571428572,40.67142857142857,0.23414285714285715,0.2087142857142857,0.0,15.014285714285714,29.11428571428571,26139.42714285714,3.557142857142857,11.585714285714285,4.714285714285714,0.10185714285714285,0
288,NG Clarke Range Complex,al,33.71557142857143,-85.9472857142857,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,60.6,87.0,59.7,1.0,0.0,0.0,0.0,0.0,3.0,90.0,1020.2,998.1,7.1,208.0,17.0,60.971428571428575,44.1,52.25714285714286,58.371428571428574,39.385714285714286,0.061142857142857145,0.05885714285714285,0.0,8.957142857142857,20.185714285714287,23907.34,3.528571428571429,10.031428571428572,2.142857142857143,0.06542857142857143,0
289,NG Collegeville FMS 4,pa,40.21475,-75.42725000000002,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,32.9,70.0,26.3,1.0,0.0,0.0,0.0,0.0,2.0,70.0,1017.4,1008.8,4.6,169.0,9.4,33.971428571428575,17.414285714285715,25.228571428571428,26.642857142857142,9.257142857142856,0.0,0.0,0.0,9.642857142857142,18.27142857142857,30740.141428571427,4.192857142857143,13.647142857142857,0.0,0.04071428571428571,1
291,NG Knightstown,in,39.7735,-85.51525000000001,act,armyNationalGuard,no,America/Indiana/Indianapolis,2026-02-10T12:30,47.0,85.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1010.6,974.5,13.3,228.0,29.3,45.67142857142857,30.37142857142857,36.55714285714286,39.51428571428572,22.885714285714283,0.0,0.0,0.0,10.014285714285714,19.342857142857145,30959.46857142857,3.792857142857143,12.48857142857143,0.0,0.05485714285714286,1
292,Fort Bragg,nc,35.16794117647059,-79.03186274509804,act,usa,no,America/New_York,2026-02-10T12:30,61.0,41.0,57.1,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1018.7,1010.7,6.0,236.0,8.7,56.5,36.6,46.67142857142857,51.128571428571426,29.8,0.09214285714285715,0.09214285714285715,0.0,9.87142857142857,18.62857142857143,22189.234285714283,3.5,10.501428571428573,3.857142857142857,0.07271428571428572,1
293,March ARB,ca,33.88194444444444,-117.27405555555556,act,afr,no,America/Los_Angeles,2026-02-10T09:30,61.5,48.0,58.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1013.4,958.7,1.7,320.0,6.0,63.471428571428575,49.15714285714286,55.785714285714285,58.5,44.9,0.13471428571428573,0.12171428571428573,0.0,11.985714285714286,17.228571428571428,22457.122857142855,3.7214285714285715,11.6,4.0,0.09514285714285715,0
294,Tinker Air Force Base,ok,35.40261538461539,-97.38584615384616,act,usaf,no,America/Chicago,2026-02-10T11:30,54.5,55.0,44.3,1.0,0.0,0.0,0.0,0.0,2.0,57.0,1014.7,969.0,19.1,331.0,25.7,63.65714285714286,46.18571428571429,54.457142857142856,57.92857142857143,38.528571428571425,0.21428571428571427,0.20414285714285715,0.0,17.6,29.87142857142857,27802.304285714286,3.914285714285714,12.905714285714286,3.4285714285714284,0.107,0
295,Dover Air Force Base,de,39.121,-75.4647894736842,act,usaf,no,America/New_York,2026-02-10T12:30,40.1,58.0,33.4,1.0,0.0,0.0,0.0,0.0,2.0,72.0,1018.8,1018.0,6.0,90.0,7.6,39.785714285714285,26.900000000000002,33.05714285714286,31.47142857142857,17.5,0.0,0.0,0.0,13.657142857142858,22.928571428571427,32363.15142857143,3.9214285714285713,13.825714285714286,0.0,0.057,1
296,Schriever Space Force Base,co,38.80219999999999,-104.523,act,usaf,no,America/Denver,2026-02-10T10:30,37.8,49.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,48.0,1023.8,812.9,8.4,169.0,11.2,53.285714285714285,31.75714285714286,41.98571428571428,43.91428571428571,24.414285714285715,0.0,0.0,0.0,13.571428571428571,20.7,34059.44714285714,4.428571428571429,14.799999999999999,0.0,0.10457142857142857,1
298,Minn-St Paul,mn,44.8945,-93.212,act,afr,no,America/Chicago,2026-02-10T11:30,32.9,76.0,22.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1019.1,987.3,13.2,320.0,22.8,41.67142857142857,29.47142857142857,35.01428571428571,35.57142857142857,22.12857142857143,0.0,0.0,0.0,8.085714285714285,21.785714285714285,27886.08142857143,3.0142857142857147,9.778571428571428,0.0,0.04442857142857143,1
299,Dobbins ARB,ga,33.91751219512195,-84.52612195121952,act,afr,no,America/New_York,2026-02-10T12:30,65.7,66.0,64.8,1.0,0.0,0.0,0.0,0.0,1.0,47.0,1020.1,982.8,8.2,248.0,16.1,58.07142857142857,42.92857142857143,50.65714285714286,52.971428571428575,36.457142857142856,0.10214285714285716,0.10214285714285716,0.0,10.471428571428572,24.2,23539.217142857142,3.2357142857142853,9.627142857142857,3.0,0.07042857142857142,0
300,McGhee Tyson Airport,tn,35.814625,-84.0,act,airNationalGuard,no,America/New_York,2026-02-10T12:30,66.4,64.0,62.3,1.0,0.0,0.0,0.0,0.0,2.0,71.0,1017.1,983.0,14.5,231.0,22.4,55.81428571428571,36.800000000000004,46.05714285714286,51.5,31.271428571428572,0.1372857142857143,0.1372857142857143,0.0,9.571428571428571,19.0,24785.480000000003,3.5142857142857147,10.924285714285714,4.714285714285714,0.06442857142857143,0
301,Keesler AFB,ms,30.410625,-88.91041666666666,act,usaf,no,America/Chicago,2026-02-10T11:30,63.0,94.0,65.0,1.0,0.0,0.0,0.0,0.0,3.0,88.0,1022.1,1021.4,4.5,183.0,11.0,68.71428571428571,57.25714285714286,62.07142857142857,69.31428571428572,56.228571428571435,0.2227142857142857,0.17214285714285715,0.0,10.528571428571428,23.285714285714285,25691.34857142857,5.078571428571428,12.084285714285715,3.857142857142857,0.08157142857142859,0
302,Dyess Air Force Base,tx,32.43518181818182,-99.84854545454546,act,usaf,no,America/Chicago,2026-02-10T11:30,69.5,60.0,66.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1015.7,954.1,11.1,227.0,20.4,69.9,49.857142857142854,59.57142857142857,64.78571428571429,43.0,0.14042857142857143,0.02857142857142857,0.0,17.242857142857144,28.97142857142857,30613.850000000002,4.8999999999999995,14.247142857142858,4.142857142857143,0.13199999999999998,0
303,Westover ARB,ma,42.19728571428572,-72.53985714285714,act,afr,no,America/New_York,2026-02-10T12:30,27.9,46.0,20.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.7,1007.7,3.7,194.0,9.8,34.57142857142857,11.928571428571429,23.785714285714285,27.928571428571427,4.5285714285714285,0.005571428571428572,0.001142857142857143,0.03142857142857143,9.4,17.5,32122.389999999996,3.6785714285714284,13.024285714285714,0.2857142857142857,0.040428571428571425,1
305,Grissom ARB,in,40.6601,-86.14129999999999,act,afr,no,America/Indiana/Indianapolis,2026-02-10T12:30,52.2,71.0,44.6,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1009.8,980.8,14.4,266.0,25.5,45.81428571428571,30.400000000000002,36.44285714285714,38.81428571428571,22.87142857142857,0.0,0.0,0.0,9.799999999999999,15.5,32789.64142857143,3.5928571428571425,12.725714285714286,0.0,0.05771428571428572,1
307,Maxwell-Gunter Air Force Base,al,32.39915384615385,-86.28961538461539,act,usaf,no,America/Chicago,2026-02-10T11:30,66.5,74.0,65.6,1.0,0.0,0.0,0.0,0.0,1.0,45.0,1021.8,1015.5,8.6,229.0,13.4,67.77142857142857,49.24285714285714,58.285714285714285,66.2,44.92857142857143,0.072,0.05685714285714286,0.0,9.185714285714285,20.057142857142857,24377.899999999998,4.25,12.01,2.0,0.09028571428571429,0
308,Moody Air Force Base,ga,30.98117391304348,-83.18495652173915,act,usaf,no,America/New_York,2026-02-10T12:30,70.4,57.0,70.9,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1022.7,1013.6,6.7,233.0,11.2,71.44285714285715,49.728571428571435,59.44285714285714,69.71428571428571,46.285714285714285,0.21871428571428572,0.212,0.0,10.257142857142856,19.571428571428573,26796.0,4.671428571428572,13.494285714285713,2.7142857142857144,0.10328571428571429,0
309,Whiteman Air Force Base,mo,38.734307692307695,-93.5706153846154,act,usaf,no,America/Chicago,2026-02-10T11:30,50.3,50.0,39.7,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1015.1,984.2,17.0,8.0,23.7,57.4,37.300000000000004,47.1,50.94285714285714,30.857142857142858,0.0,0.0,0.0,11.257142857142856,24.057142857142857,32974.102857142854,3.8,12.801428571428572,0.0,0.09028571428571429,1
310,Hanscom Air Force Base,ma,42.468625,-71.2825,act,usaf,no,America/New_York,2026-02-10T12:30,31.9,56.0,25.3,1.0,0.0,0.0,0.0,0.0,2.0,55.0,1017.7,1012.9,3.5,225.0,6.5,35.84285714285714,16.0,25.914285714285715,28.614285714285717,6.7,0.020142857142857146,0.004571428571428572,0.10242857142857142,10.428571428571429,22.400000000000002,31261.881428571425,3.6714285714285713,12.715714285714286,1.2857142857142858,0.04157142857142857,1
311,Wright-Patterson Air Force Base,oh,39.80072222222222,-84.07188888888889,act,usaf,no,America/New_York,2026-02-10T12:30,47.0,75.0,41.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.2,980.9,8.6,219.0,16.3,44.65714285714286,28.41428571428571,35.48571428571429,38.800000000000004,21.342857142857145,0.0,0.0,0.0,8.757142857142856,17.185714285714287,30262.451428571425,3.7785714285714285,12.122857142857143,0.0,0.052,1
312,McConnell AFB,ks,37.62820000000001,-97.2476,act,usaf,no,America/Chicago,2026-02-10T11:30,49.7,44.0,36.6,1.0,0.0,0.0,0.0,0.0,2.0,53.0,1016.5,966.7,22.0,15.0,34.0,61.300000000000004,41.857142857142854,50.9,54.68571428571429,35.05714285714286,0.0,0.0,0.0,11.985714285714286,28.142857142857142,34757.584285714285,4.107142857142857,13.687142857142858,0.0,0.10885714285714286,0
313,Barksdale Air Force Base,la,32.5058888888889,-93.60666666666668,act,usaf,no,America/Chicago,2026-02-10T11:30,71.2,67.0,70.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1018.2,1009.7,10.2,220.0,19.7,69.78571428571429,56.44285714285714,62.714285714285715,69.52857142857144,53.628571428571426,0.10685714285714286,0.072,0.0,10.842857142857143,23.02857142857143,24422.825714285715,4.35,10.182857142857143,1.5714285714285714,0.08557142857142856,0
314,Little Rock Air Force Base,ar,34.9004,-92.1425,act,usaf,no,America/Chicago,2026-02-10T11:30,64.3,88.0,63.2,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1015.4,1000.7,11.2,226.0,28.0,60.48571428571428,46.457142857142856,53.357142857142854,58.357142857142854,41.199999999999996,0.4804285714285714,0.4657142857142857,0.0,11.685714285714285,25.2,19375.780000000002,3.1714285714285713,8.645714285714286,6.285714285714286,0.05742857142857143,0
315,Sheppard AFB,tx,33.9849,-98.5092,act,usaf,no,America/Chicago,2026-02-10T11:30,56.1,37.0,43.5,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.2,979.2,20.0,320.0,28.6,67.08571428571429,49.199999999999996,57.800000000000004,61.771428571428565,41.68571428571429,0.4212857142857143,0.37800000000000006,0.0,17.52857142857143,26.82857142857143,25136.904285714285,4.085714285714286,12.401428571428571,5.0,0.11728571428571428,0
316,Laughlin AFB,tx,29.30758823529412,-100.71541176470588,act,usaf,no,America/Chicago,2026-02-10T11:30,65.9,73.0,66.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.4,980.4,4.7,121.0,5.6,77.22857142857143,58.25714285714286,66.95714285714287,72.58571428571429,53.385714285714286,0.02814285714285714,0.002857142857142857,0.0,17.314285714285713,29.214285714285715,32408.067142857144,5.507142857142857,15.978571428571428,1.5714285714285714,0.17485714285714285,0
319,Hill Air Force Base,ut,41.12236842105264,-111.97484210526316,act,usaf,no,America/Denver,2026-02-10T10:30,38.6,57.0,32.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1020.5,854.9,2.6,308.0,2.5,48.528571428571425,36.728571428571435,42.34285714285714,41.84285714285714,29.714285714285715,0.053142857142857144,0.03957142857142858,0.0,9.9,18.242857142857144,26997.895714285714,3.3785714285714286,10.467142857142857,3.7142857142857144,0.07171428571428572,1
320,Joint Base San Antonio,tx,29.530580882352943,-98.34605147058824,act,usaf,yes,America/Chicago,2026-02-10T11:30,67.4,69.0,66.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.9,988.8,8.4,172.0,14.1,75.68571428571428,56.84285714285714,65.04285714285714,73.02857142857142,52.771428571428565,0.03157142857142857,0.007857142857142856,0.0,14.5,25.657142857142855,24521.744285714285,5.1499999999999995,12.751428571428573,1.7142857142857142,0.12628571428571428,0
321,USAF Academy Auxiliary Airfield,co,38.7655,-104.3025,act,usaf,no,America/Denver,2026-02-10T10:30,38.9,43.0,31.4,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1024.2,820.8,5.4,107.0,5.6,54.15714285714286,33.32857142857143,43.300000000000004,45.05714285714286,26.214285714285715,0.0,0.0,0.0,15.771428571428572,25.514285714285716,34512.69714285714,4.478571428571429,14.918571428571429,0.0,0.10928571428571429,1
324,Eglin Air Force Base,fl,30.369106250000005,-86.32619374999999,act,usaf,no,America/Chicago,2026-02-10T11:30,67.9,84.0,69.5,1.0,0.0,0.0,0.0,0.0,1.0,49.0,1022.4,1021.6,7.0,187.0,12.1,69.67142857142856,55.385714285714286,61.642857142857146,69.71428571428571,52.92857142857143,0.10571428571428573,0.05914285714285714,0.0,11.242857142857144,22.542857142857144,27993.437142857143,4.921428571428572,13.655714285714286,4.285714285714286,0.09471428571428572,0
326,Tyndall Air Force Base,fl,30.05771875,-85.57284375,act,usaf,no,America/Chicago,2026-02-10T11:30,65.9,84.0,66.5,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1022.7,1021.9,11.4,176.0,17.0,68.87142857142858,55.457142857142856,61.32857142857143,68.17142857142856,52.542857142857144,0.09114285714285712,0.049,0.0,11.271428571428572,21.114285714285717,26898.93142857143,4.735714285714286,13.774285714285714,3.0,0.09471428571428572,0
327,Cheyenne Mountain Space Force Station,co,38.743,-104.8415,act,usaf,no,America/Denver,2026-02-10T10:30,36.9,54.0,22.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.6,796.0,21.3,185.0,28.6,53.542857142857144,34.51428571428571,42.957142857142856,44.6,25.599999999999998,0.0,0.0,0.0,14.014285714285716,19.12857142857143,33833.95142857143,4.5285714285714285,14.765714285714285,0.0,0.111,1
328,Peterson Space Force Base,co,38.8269,-104.6901,act,usaf,no,America/Denver,2026-02-10T10:30,37.0,61.0,26.4,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1023.2,812.4,13.6,170.0,15.7,53.642857142857146,33.17142857142857,42.542857142857144,44.15714285714286,25.928571428571427,0.0,0.0,0.0,12.814285714285715,18.62857142857143,33973.55142857143,4.457142857142857,14.745714285714286,0.0,0.10357142857142856,1
